@id,@form,@lemma,@postag,@relation
1,ἡ,ὁ,l-s---fn-,ATR
2,μὲν,μέν,d--------,AuxY
3,δὴ,δή,d--------,AuxY
4,περίοδος,περίοδος,n-s---fn-,SBJ
5,τοῦ,ὁ,l-s---ng-,ATR
6,σήματός,σῆμα,n-s---ng-,ATR
7,εἰσὶ,εἰμί,v3ppia---,PRED_CO
8,στάδιοι,στάδιον,n-p---mn-,PNOM_CO
9,ἓξ,ἕξ,a--------,ATR
10,καὶ,καί,c--------,COORD
11,δύο,δύο,a--------,ATR
12,πλέθρα,πλέθρον,n-p---nn-,PNOM_CO
13,",",punc1,u--------,AuxX
14,τὸ,ὁ,l-s---nn-,ATR
15,δὲ,δέ,c--------,COORD
16,εὖρος,εὖρος,n-s---nn-,SBJ
17,ἐστὶ,εἰμί,v3spia---,PRED_CO
18,πλέθρα,πλέθρον,n-p---nn-,PNOM
19,τρία,τρεῖς,a-p---nn_,ATR_CO
20,καὶ,καί,c--------,COORD
21,δέκα,δέκα,a-_---___,ATR_CO
22,.,punc1,u--------,AuxK
