@id;@form;@lemma;@postag;@relation
1;καὶ;καί;d--------;AuxY
2;μὴν;μήν;d--------;AuxZ
3;πολλῷ;πολύς;a-s---nd-;ADV
4;ἔπὶ;ἐπί;r--------;AuxP
5;πλέον;πολύς;a-s---nac;AuxP
6;γε;γε;d--------;AuxZ
7;ἀκούειν;ἀκούω;v--pna---;SBJ
8;ἔστι;εἰμί;v3spia---;PRED_CO
9;νύκτωρ;νύκτωρ;d--------;ADV
10;ἢ;ἤ;c--------;AuxC
11;μεθ᾽;μετά;r--------;AuxP
12;ἡμέραν;ἡμέρα;n-s---fa-;ADV
13;,;punc;u--------;AuxC
14;ἐπ᾽;ἐπί;r--------;AuxP
15;ἀκτῆς;ἀκτή;n-s---fg-;ADV
16;ἢ;ἤ;c--------;AuxC
17;κατὰ;κατά;r--------;AuxP
18;πόλιν;πόλις;n-s---fa-;ADV
19;:;punc;u--------;AuxK
20;ἔστι;εἰμί;v3spia---;ADV
21;ἔστι;εἰμί;v3spia---;ADV
22;πλέον;πολύς;a-s---nac;AuxP
23;ἐπί;ἐπί;r--------;AuxP
24;ἐστιν;εἰμί;v3spia---;PRED_CO
