@ref,@id,@form,@lemma,@postag
Leuven|0059-003|238|1,1,αὐτὸς,αὐτός,p-s---mn-
Leuven|0059-003|238|2,2,δὲ,δέ,d--------
Leuven|0059-003|238|3,3,πρῶτον,πρῶτος,d--------
Leuven|0059-003|238|4,4,μὲν,μέν,d--------
Leuven|0059-003|238|5,5,ἐὰν,ἐάν,c--------
Leuven|0059-003|238|6,6,εἰς,εἰς,r--------
Leuven|0059-003|238|7,7,τῶν,ὁ,l-p---fg-
Leuven|0059-003|238|8,8,ἐγγύτατά,ἐγγύς,d-------s
Leuven|0059-003|238|9,9,τινα,τις,p-s---ca-
Leuven|0059-003|238|10,10,πόλεων,πόλις,n-p---fg-
Leuven|0059-003|238|11,11,ἔλθῃς,ἔρχομαι,v2sasa---
Leuven|0059-003|238|12,12,",",",",u--------
Leuven|0059-003|238|13,13,ἢ,ἤ,c--------
Leuven|0059-003|238|14,14,Θήβαζε,Θήβαζε,d--------
Leuven|0059-003|238|15,15,ἢ,ἤ,c--------
Leuven|0059-003|238|16,16,Μέγαράδε,Μέγαρα,d--------
Leuven|0059-003|238|17,17,—,—,u--------
Leuven|0059-003|238|18,18,εὐνομοῦνται,εὐνομέομαι,v3ppie---
Leuven|0059-003|238|19,19,γὰρ,γάρ,d--------
Leuven|0059-003|238|20,20,ἀμφότεραι,ἀμφότερος,a-p---fn-
Leuven|0059-003|238|21,21,—,—,u--------
Leuven|0059-003|238|22,22,πολέμιος,πολέμιος,a-s---mn-
Leuven|0059-003|238|23,23,ἥξεις,ἥκω,v2sfia---
Leuven|0059-003|238|24,24,",",",",u--------
Leuven|0059-003|238|25,25,ὦ,ὦ,i--------
Leuven|0059-003|238|26,26,Σώκρατες,Σωκράτης,n-s---mv-
Leuven|0059-003|238|27,27,",",",",u--------
Leuven|0059-003|238|28,28,τῇ,ὁ,l-s---fd-
Leuven|0059-003|238|29,29,τούτων,οὗτος,p-p---mg-
Leuven|0059-003|238|30,30,πολιτείᾳ,πολιτεία,n-s---fd-
Leuven|0059-003|238|31,31,",",",",u--------
Leuven|0059-003|238|32,32,καὶ,καί,b--------
Leuven|0059-003|238|33,33,ὅσοιπερ,ὅσος,p-p---mn-
Leuven|0059-003|238|34,34,κήδονται,κήδω,v3ppie---
Leuven|0059-003|238|35,35,τῶν,ὁ,l-p---fg-
Leuven|0059-003|238|36,36,αὑτῶν,ἑαυτοῦ,p-p---mg-
Leuven|0059-003|238|37,37,πόλεων,πόλις,n-p---fg-
Leuven|0059-003|238|38,38,ὑποβλέψονταί,ὑποβλέπω,v3pfim---
Leuven|0059-003|238|39,39,σε,σύ,p2s---ca-
Leuven|0059-003|238|40,40,διαφθορέα,διαφθορεύς,n-s---ma-
Leuven|0059-003|238|41,41,ἡγούμενοι,ἡγέομαι,v-pppemn-
Leuven|0059-003|238|42,42,τῶν,ὁ,l-p---mg-
Leuven|0059-003|238|43,43,νόμων,νόμος,n-p---mg-
Leuven|0059-003|238|44,44,",",",",u--------
Leuven|0059-003|238|45,45,καὶ,καί,b--------
Leuven|0059-003|238|46,46,βεβαιώσεις,βεβαιόω,v2sfia---
Leuven|0059-003|238|47,47,τοῖς,ὁ,l-p---md-
Leuven|0059-003|238|48,48,δικασταῖς,δικαστής,n-p---md-
Leuven|0059-003|238|49,49,τὴν,ὁ,l-s---fa-
Leuven|0059-003|238|50,50,δόξαν,δόξα,n-s---fa-
Leuven|0059-003|238|51,51,",",",",u--------
Leuven|0059-003|238|52,52,ὥστε,ὥστε,c--------
Leuven|0059-003|238|53,53,δοκεῖν,δοκέω,v--pna---
Leuven|0059-003|238|54,54,ὀρθῶς,ὀρθός,d--------
Leuven|0059-003|238|55,55,τὴν,ὁ,l-s---fa-
Leuven|0059-003|238|56,56,δίκην,δίκη,n-s---fa-
Leuven|0059-003|238|57,57,δικάσαι,δικάζω,v--ana---
Leuven|0059-003|238|58,58,·,·,u--------
