@ref,@id,@form,@lemma,@postag,@relation
Leuven|0559-002|128|1,1,ἐπάνω,ἐπάνω,r--------,ADV
Leuven|0559-002|128|2,2,δὲ,δέ,b--------,AuxY
Leuven|0559-002|128|3,3,ἔστω,εἰμί,v3spma---,PRED
Leuven|0559-002|128|4,4,ὁ,ὁ,l-s---mn-,ATR
Leuven|0559-002|128|5,5,ΞΟ,ΞΟ,n-_---__-,APOS
Leuven|0559-002|128|6,6,ἄξων,ἄξων,n-s---mn-,SBJ
Leuven|0559-002|128|7,7,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0559-002|128|8,8,ΕΖ,ΕΖ,n-_---__-,APOS
Leuven|0559-002|128|9,9,ἄξονος,ἄξων,n-s---mg-,OBJ
Leuven|0559-002|128|10,10,ἀπέχων,ἀπέχω,v-sppamn-,ATR
Leuven|0559-002|128|11,11,ἀπὸ,ἀπό,r--------,AuxP
Leuven|0559-002|128|12,12,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0559-002|128|13,13,ΕΖ,ΕΖ,n-_---__-,APOS
Leuven|0559-002|128|14,14,ἄξονος,ἄξων,n-s---mg-,OBJ
Leuven|0559-002|128|15,15,ἱκανόν,ἱκανός,a-s---ma-,ADV
Leuven|0559-002|128|16,16,.,.,u--------,AuxK
