@ref,@id,@form,@lemma,@postag
Leuven|0062-015|226|1,1,ὁ,ὁ,l-s---mn-
Leuven|0062-015|226|2,2,μέντοι,μέντοι,d--------
Leuven|0062-015|226|3,3,Ἀλκιδάμας,Ἀλκιδάμας,n-s---mn-
Leuven|0062-015|226|4,4,αὐτοῦ,αὐτοῦ,d--------
Leuven|0062-015|226|5,5,ἔμεινεν,μένω,v3saia---
Leuven|0062-015|226|6,6,οὐ,οὐ,d--------
Leuven|0062-015|226|7,7,γὰρ,γάρ,d--------
Leuven|0062-015|226|8,8,ἠδυνήθησαν,δύναμαι,v3paip---
Leuven|0062-015|226|9,9,ἐκβαλεῖν,ἐκβάλλω,v--ana---
Leuven|0062-015|226|10,10,τὸν,ὁ,l-s---ma-
Leuven|0062-015|226|11,11,ἄνδρα,ἀνήρ,n-s---ma-
Leuven|0062-015|226|12,12,",",",",u--------
Leuven|0062-015|226|13,13,ἐπεὶ,ἐπεί,c--------
Leuven|0062-015|226|14,14,ἅπαξ,ἅπαξ,d--------
Leuven|0062-015|226|15,15,καταβαλὼν,καταβάλλω,v-sapamn-
Leuven|0062-015|226|16,16,ἑαυτὸν,ἑαυτοῦ,p-s---ma-
Leuven|0062-015|226|17,17,ἐπὶ,ἐπί,r--------
Leuven|0062-015|226|18,18,τῆς,ὁ,l-s---fg-
Leuven|0062-015|226|19,19,κλίνης,κλίνη,n-s---fg-
Leuven|0062-015|226|20,20,πλαγίως,πλάγιος,d--------
Leuven|0062-015|226|21,21,ἐκάθευδε,καθεύδω,v3siia---
Leuven|0062-015|226|22,22,.,.,u--------
