@ref,@id,@form,@lemma,@postag,@relation
Leuven|0096-002|537|1,1,ῥέων,ῥέω,v-sppamn-,ADV
Leuven|0096-002|537|2,2,δʼ,δέ,d--------,AuxY
Leuven|0096-002|537|3,3,ὁ,ὁ,l-s---mn-,ATR
Leuven|0096-002|537|4,4,μῦθος,μῦθος,n-s---mn-,SBJ
Leuven|0096-002|537|5,5,ἦλθε,ἔρχομαι,v3saia---,PRED
Leuven|0096-002|537|6,6,μέχρις,μέχρι,r--------,AuxP
Leuven|0096-002|537|7,7,ἡρώων,ἥρως,n-p---mg-,ADV
Leuven|0096-002|537|8,8,",",",",u--------,AuxX
Leuven|0096-002|537|9,9,μακρή,μακρός,a-s---fn-,ATR_CO
Leuven|0096-002|537|10,10,μέν,μέν,d--------,AuxY
Leuven|0096-002|537|11,11,ἄλλως,ἄλλος,d--------,ATR
Leuven|0096-002|537|12,12,ῥῆσις,ῥῆσις,n-s---fn-,ADV
Leuven|0096-002|537|13,13,οὐδʼ,οὐδέ,b--------,COORD
Leuven|0096-002|537|14,14,ἀναγκαίη,ἀναγκαῖος,a-s---fn-,ATR_CO
Leuven|0096-002|537|15,15,.,.,u--------,AuxK
