@id;@form;@lemma;@postag;@relation
1;ὁ;ὁ;l-s---mn-;ATR
2;μὲν;μέν;d--------;AuxY
3;οὖν;οὖν;d--------;AuxY
4;δεσπότης;δεσπότης;n-s---mn-;SBJ
5;οὐ;οὐ;d--------;AuxZ
6;λέγεται;λέγω;v3spie---;PRED_CO
7;κατ᾽;κατά;r--------;AuxP
8;ἐπιστήμην;ἐπιστήμη;n-s---fa-;ADV_CO
9;,;punc;u--------;AuxX
10;ἀλλὰ;ἀλλά;c--------;COORD
11;τῷ;ὁ;p-s---nd-;ADV_CO
12;τοιόσδ᾽;τοιόσδε;p-s---mn-;PNOM
13;εἶναι;εἰμί;v--pna---;OBJ
14;,;punc;u--------;AuxX
15;ὁμοίως;ὅμοιος;d--------;ADV
16;δὲ;δέ;c--------;COORD
17;καὶ;καί;d--------;AuxY
18;ὁ;ὁ;l-s---mn-;ATR
19;δοῦλος;δοῦλος;n-s---mn-;SBJ_CO
20;καὶ;καί;c--------;COORD
21;ὁ;ὁ;l-s---mn-;ATR
22;ἐλεύθερος;ἐλεύθερος;a-s---mn-;SBJ_CO
23;.;punc;u--------;AuxK
24;λέγονται;λέγω;v3ppie---;PRED_CO
