@id,@form,@lemma,@postag,@relation
1,καὶ,καί,d--------,AuxY
2,οὐκ,οὐ,d--------,AuxZ
3,ἴσον,ἴσος,a-s---nn-,PNOM
4,ἐστὶ,εἰμί,v3spia---,PRED
5,τόν,ὁ,l-s---ma-,ATR
6,τε,τε,d--------,AuxY
7,διώκοντα,διώκω,v-sppama-,SBJ
8,μὴ,μή,d--------,AuxZ
9,ὀρθῶς,ὀρθός,d--------,ADV
10,<,punc1,u--------,AuxG
11,αἰτιάσασθαι,αἰτιάομαι,v--ane---,SBJ_CO
12,καὶ,καί,c--------,COORD
13,ὑμᾶς,σύ,p-p---ma-,SBJ
14,τοὺς,ὁ,l-p---ma-,ATR
15,δικαστὰς,δικαστής,n-p---ma-,ATR
16,μὴ,μή,d--------,AuxZ
17,ὀρθῶς,ὀρθός,d--------,ADV
18,>,punc1,u--------,AuxG
19,γνῶναι,γιγνώσκω,v--ana---,SBJ_CO
20,.,punc1,u--------,AuxK
