@ref,@id,@form,@lemma,@postag
Leuven|0096-00#|1323|1,1,καί,καί,d--------
Leuven|0096-00#|1323|2,2,ἡ,ὁ,l-s---fn-
Leuven|0096-00#|1323|3,3,θεός,θεός,n-s---fn-
Leuven|0096-00#|1323|4,4,ἀγανακτήσασα,ἀγανακτέω,v-sapafn-
Leuven|0096-00#|1323|5,5,κατʼ,κατά,r--------
Leuven|0096-00#|1323|6,6,αὐτῆς,αὐτός,p-s---fg-
Leuven|0096-00#|1323|7,7,",",",",u--------
Leuven|0096-00#|1323|8,8,πάλιν,πάλιν,d--------
Leuven|0096-00#|1323|9,9,αὐτήν,αὐτός,p-s---fa-
Leuven|0096-00#|1323|10,10,εἰς,εἰς,r--------
Leuven|0096-00#|1323|11,11,τήν,ὁ,l-s---fa-
Leuven|0096-00#|1323|12,12,ἀρχαίαν,ἀρχαῖος,a-s---fa-
Leuven|0096-00#|1323|13,13,φύσιν,φύσις,n-s---fa-
Leuven|0096-00#|1323|14,14,ἀποκατέστησεν,ἀποκαθίστημι,v3saia---
Leuven|0096-00#|1323|15,15,.,.,u--------
