@ref,@id,@form,@lemma,@postag
Leuven|Genesis|414|1,1,καί,καί,d--------
Leuven|Genesis|414|2,2,ἔζησεν,ζάω,v3saia---
Leuven|Genesis|414|3,3,Θαρα,Θαρα,n-s---mn-
Leuven|Genesis|414|4,4,ἑβδομήκοντα,ἑβδομήκοντα,m--------
Leuven|Genesis|414|5,5,ἔτη,ἔτος,n-p---na-
Leuven|Genesis|414|6,6,καί,καί,b--------
Leuven|Genesis|414|7,7,ἐγέννησεν,γεννάω,v3saia---
Leuven|Genesis|414|8,8,τόν,ὁ,l-s---ma-
Leuven|Genesis|414|9,9,Αβραμ,Αβραμ,n-s---ma-
Leuven|Genesis|414|10,10,καί,καί,b--------
Leuven|Genesis|414|11,11,τόν,ὁ,l-s---ma-
Leuven|Genesis|414|12,12,Ναχωρ,Ναχωρ,n-s---ma-
Leuven|Genesis|414|13,13,καί,καί,b--------
Leuven|Genesis|414|14,14,τόν,ὁ,l-s---ma-
Leuven|Genesis|414|15,15,Αρραν,Αρραν,n-s---ma-
Leuven|Genesis|414|16,16,.,.,u--------
