@ref,@id,@form,@lemma,@postag,@relation
Leuven|4029-001|686|1,1,καὶ,καί,c--------,AuxY
Leuven|4029-001|686|2,2,μὴν,μήν,d--------,AuxZ
Leuven|4029-001|686|3,3,καὶ,καί,d-------_,AuxZ
Leuven|4029-001|686|4,4,ἅμαξαι,ἄμαξα,n-p---fn-,SBJ
Leuven|4029-001|686|5,5,παρίασιν,πάρειμι2,v3ppia---,PRED_CO
Leuven|4029-001|686|6,6,ἐνθένδε,ἐνθένδε,d--------,ADV
Leuven|4029-001|686|7,7,πολλαὶ,πολύς,a-p---fn-,ATR
Leuven|4029-001|686|8,8,ἡμέρᾳ,ἡμέρα,n-s---fd-,ADV
Leuven|4029-001|686|9,9,ἑκάστῃ,ἕκαστος,a-s---fd-,ATR
Leuven|4029-001|686|10,10,",",",",u--------,AuxX
Leuven|4029-001|686|11,11,ἀλλ’,ἀλλά,c--------,COORD
Leuven|4029-001|686|12,12,οὐδὲν,οὐδείς,p-s---na-,ADV
Leuven|4029-001|686|13,13,τὸ,ὁ,l-s---na-,ATR
Leuven|4029-001|686|14,14,παράπαν,παράπαν,d--------,ADV
Leuven|4029-001|686|15,15,ἰσχύουσι,ἰσχύω,v3ppia---,PRED_CO
Leuven|4029-001|686|16,16,κινεῖν,κινέω,v--pna---,OBJ_CO
Leuven|4029-001|686|17,17,τι,τις,p-s---na-,OBJ
Leuven|4029-001|686|18,18,ἢ,ἤ,c--------,COORD
Leuven|4029-001|686|19,19,ἐξελέγχειν,ἐξελέγχω,v--pna---,OBJ_CO
Leuven|4029-001|686|20,20,τοῦ,ὁ,l-s---ng-,ATR
Leuven|4029-001|686|21,21,τέλματος,τέλμα,n-s---ng-,ATR
Leuven|4029-001|686|22,22,.,.,u--------,AuxK
