@ref,@id,@form,@lemma,@postag,@relation
Leuven|0557-001|401|1,1,τοῦτο,οὗτος,p-s---na-,OBJ
Leuven|0557-001|401|2,2,δεικνύτωσαν,δείκνυμι,v3ppma---,PRED_CO
Leuven|0557-001|401|3,3,καί,καί,c--------,COORD
Leuven|0557-001|401|4,4,παρέλκει,παρέλκω,v3spia---,PRED_CO
Leuven|0557-001|401|5,5,τά,ὁ,l-p---nn-,ATR
Leuven|0557-001|401|6,6,θεωρήματα,θεώρημα,n-p---nn-,SBJ
Leuven|0557-001|401|7,7,ταῦτα,οὗτος,p-p---nn-,ATR
Leuven|0557-001|401|8,8,πάντα,πᾶς,a-p---nn-,ATR
Leuven|0557-001|401|9,9,",",",",u--------,AuxX
Leuven|0557-001|401|10,10,ἄτοπα,ἄτοπος,a-p---nn-,PNOM_CO
Leuven|0557-001|401|11,11,ἦν,εἰμί,v3siia---,PRED_CO
Leuven|0557-001|401|12,12,καί,καί,c--------,COORD
Leuven|0557-001|401|13,13,ἀνακόλουθα,ἀνακόλουθος,a-p---nn-,PNOM_CO
Leuven|0557-001|401|14,14,τῇ,ὁ,l-s---fd-,ATR
Leuven|0557-001|401|15,15,προλήψει,πρόληψις,n-s---fd-,OBJ
Leuven|0557-001|401|16,16,τοῦ,ὁ,l-s---mg-,ATR
Leuven|0557-001|401|17,17,σπουδαίου,σπουδαῖος,a-s---mg-,ATR
Leuven|0557-001|401|18,18,.,.,u--------,AuxK
